theta_deg	R
1.026	2.0862422E-003
1.027	2.1372112E-003
1.028	2.1691648E-003
1.029	2.1812350E-003
1.03	2.1731115E-003
1.031	2.1450357E-003
1.032	2.0977685E-003
1.033	2.0325605E-003
1.034	1.9510996E-003
1.035	1.8554537E-003
1.036	1.7480064E-003
1.037	1.6313867E-003
1.038	1.5083944E-003
1.039	1.3819259E-003
1.04	1.2548967E-003
1.041	1.1301677E-003
1.042	1.0104738E-003
1.043	8.9835556E-004
1.044	7.9609791E-004
1.045	7.0567842E-004
1.046	6.2872138E-004
1.047	5.6646531E-004
1.048	5.1973999E-004
1.049	4.8895477E-004
1.05	4.7410073E-004
1.051	4.7475981E-004
1.052	4.9012760E-004
1.053	5.1904505E-004
1.054	5.6003733E-004
1.055	6.1136123E-004
1.056	6.7105878E-004
1.057	7.3701335E-004
1.058	8.0701045E-004
1.059	8.7879732E-004
1.06	9.5014321E-004
1.061	1.0188948E-003
1.062	1.0830323E-003
1.063	1.1407104E-003
1.064	1.1903060E-003
1.065	1.2304472E-003
1.066	1.2600450E-003
1.067	1.2783067E-003
1.068	1.2847516E-003
1.069	1.2792149E-003
1.07	1.2618421E-003
1.071	1.2330806E-003
1.072	1.1936612E-003
